,Streptococcus_anginosus,Klebsiella_michiganensis,Enterococcus_faecalis,Lactobacillus_salivarius,Dielma_fastidiosa,Streptococcus_constellatus,Streptococcus_parasanguinis,Peptostreptococcus_anaerobius,Bifidobacterium_longum,Bifidobacterium_breve,Lactobacillus_ruminis,Lactococcus_lactis,Streptococcus_vestibularis,Streptococcus_salivarius,Streptococcus_thermophilus,Lactobacillus_casei,Megasphaera_elsdenii,Bacteroides_stercoris,Prevotella_nigrescens,Streptococcus_sanguinis,Ruminococcus_gnavus,Ruminococcus_lactaris,Bacteroides_fragilis,Streptococcus_mutans,Bacteroides_nordii,Streptococcus_oralis,Haemophilus_parainfluenzae,Enterococcus_faecium,Acidaminococcus_intestini,Anaerococcus_obesiensis,Bacteroides_barnesiae,Bacteroides_massiliensis,Bacteroides_salyersiae,Blautia_wexlerae,Clostridium_saccharogumia,Megamonas_funiformis,Prevotella_intermedia,Prevotella_oris,Solobacterium_moorei,Veillonella_atypica,Lactobacillus_mucosae,Enterococcus_durans,Bifidobacterium_dentium,Bifidobacterium_pseudocatenulatum,Bifidobacterium_catenulatum,Eggerthella_lenta,Clostridium_innocuum,Bacteroides_cellulosilyticus,Lactobacillus_gasseri,Atopobium_parvulum,Fusobacterium_nucleatum,Sutterella_wadsworthensis,Alistipes_onderdonkii,Bifidobacterium_bifidum,Streptococcus_equinus,Hungatella_hathewayi,Clostridium_scindens,Anaerotruncus_colihominis,Clostridium_boltae,Lachnospiraceae_bacterium,Bacteroides_thetaiotaomicron,Bacteroides_dorei,Bacteroides_rodentium,Parabacteroides_goldsteinii,Phascolarctobacterium_succinatutens,Dorea_formicigenerans,Clostridium_butyricum,Clostridium_clostridioforme,Veillonella_parvula,Lactobacillus_fermentum,Bacteroides_xylanisolvens,Lactobacillus_reuteri,Clostridium_perfringens,Mogibacterium_timidum,Parvimonas_micra,Bilophila_wadsworthia,Bifidobacterium_adolescentis,Bifidobacterium_ruminantium,Hafnia_alvei,Bifidobacterium_angulatum,Akkermansia_muciniphila,Anaerostipes_hadrus,Ruminococcus_torques,Flavonifractor_plautii,Parabacteroides_merdae,Faecalibacterium_prausnitzii,Clostridium_saccharolyticum,Anaerostipes_caccae,Bacteroides_caccae,Collinsella_aerofaciens,Methanobrevibacter_smithii,Eubacterium_siraeum,Fusobacterium_ulcerans,Fusobacterium_gonidiaformans,Parasutterella_excrementihominis,Bacteroides_finegoldii,Bacteroides_eggerthii,Eubacterium_rectale,Roseburia_intestinalis,Blautia_hansenii,Faecalitalea_cylindroides,Clostridium_symbiosum,Alistipes_finegoldii,Turicibacter_sanguinis,Porphyromonas_asaccharolytica,Streptococcus_australis,Prevotella_stercorea,Alistipes_timonensis,Alistipes_senegalensis,Senegalimassilia_anaerobia,Bacteroides_faecis,Enorma_massiliensis,Alistipes_obesi,Blautia_producta,Parabacteroides_gordonii,Porphyromonas_somerae,Porphyromonas_uenonis,Faecalicoccus_pleomorphus,Ruminococcus_bicirculans,Butyricicoccus_pullicaecorum,cand._Alistipes,Holdemania_massiliensis,Megasphaera_massiliensis,Clostridiales_bacterium,Bacteroides_stercorirosoris,Eubacterium_ramulus,Clostridium_paraputrificum,Dorea_longicatena,Intestinimonas_butyriciproducens,Adlercreutzia_equolifaciens,Mitsuokella_jalaludinii,Alistipes_inops,bacterium_OL-1,bacterium_LF-3,Ruminococcus_champanellensis,butyrate-producing_bacterium,Pyramidobacter_piscolens,Blautia_obeum,Eubacterium_ventriosum,Desulfovibrio_piger,Eubacterium_hallii,Ruminococcus_callidus,Coprococcus_eutactus,Clostridium_leptum,Clostridium_spiroforme,Alistipes_putredinis,Intestinibacter_bartlettii,Fusobacterium_mortiferum,Fusobacterium_varium,Bacteroides_coprocola,Coprococcus_comes,Bacteroides_intestinalis,Blautia_hydrogenotrophica,Bacteroides_pectinophilus,Bacteroides_plebeius,Tyzzerella_nexilis,Mitsuokella_multacida,Butyrivibrio_crossotus,Eubacterium_eligens,Clostridium_asparagiforme,Holdemanella_biformis,Collinsella_intestinalis,Prevotella_copri,Holdemania_filiformis,Veillonella_dispar,Bacteroides_coprophilus,Ruminococcaceae_bacterium,Gemella_morbillorum,Roseburia_hominis,Acidaminococcus_fermentans,Dialister_invisus,Peptostreptococcus_stomatis,Roseburia_inulinivorans,Alloprevotella_tannerae,Granulicatella_adiacens,Ruminococcus_bromii,Megasphaera_micronuciformis,Odoribacter_splanchnicus,Alistipes_shahii,Coprococcus_catus,Alistipes_indistinctus,Barnesiella_intestinihominis,Clostridium_citroniae,Collinsella_tanakaei,Dialister_succinatiphilus,Slackia_piriformis,Paraprevotella_clara,Paraprevotella_xylaniphila,Succinatimonas_hippei,Bacteroides_clarus,Bacteroides_fluxus,Parabacteroides_johnsonii,Libanicoccus_massiliensis,Mailhella_massiliensis,Verrucomicrobia_bacterium,Merdibacter_massiliensis,Firmicutes_bacterium,Lentisphaerae_bacterium,Burkholderiales_bacterium,Succinivibrio_dextrinosolvens,Niameybacter_massiliensis
SAMEA3136739,0.000415628,0.000166251,0.0,0.0,0.000415628,0.0,0.000249377,0.0,8.31e-05,0.0,0.0,0.000332502,0.000498753,0.003075644,0.021197007,0.0,0.0,8.31e-05,0.0,0.002493766,0.000249377,0.010473815,0.0,0.0,0.0,0.000249377,0.0076475480000000005,8.31e-05,0.0,8.31e-05,0.0,8.31e-05,0.0,0.035743973,0.0,0.0,0.0,0.0,8.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0019118870000000001,0.000498753,0.013798836,0.0,0.0,0.0,0.0,0.000831255,8.31e-05,0.0,8.31e-05,0.0,0.000166251,8.31e-05,0.001330008,8.31e-05,0.086533666,0.005320033,0.00241064,0.011803824,0.00315877,0.0,0.0,0.000997506,0.0,0.000166251,0.0,0.0,0.000249377,0.000332502,0.00074813,8.31e-05,0.0,0.0,0.0,8.31e-05,0.015876974,0.008977556,0.000914381,0.015793849,0.000166251,0.0,0.0,8.31e-05,8.31e-05,0.0,0.000249377,0.0,0.0,0.001080632,0.0,8.31e-05,0.004571904,0.008312551999999999,0.0,0.0,0.00074813,0.000665004,8.31e-05,0.000249377,0.000665004,0.0,8.31e-05,0.0,8.31e-05,0.0,0.0,8.31e-05,0.0,0.0,0.000415628,0.000415628,0.0,0.032003325,8.31e-05,0.0,0.000332502,0.0,0.0,0.0,0.0,0.0,0.00482128,0.000332502,0.000581879,0.0,0.0,0.0,0.002493766,0.0,0.001246883,0.0,0.002660017,0.017871987,0.0,0.005652535,0.0,0.0,8.31e-05,0.000665004,0.006899418,0.000166251,0.0,0.0,0.0,0.002576891,0.0,0.0,0.0,0.0,0.000166251,0.0,0.0,0.004904406,8.31e-05,8.31e-05,0.0,0.000249377,0.000914381,0.000166251,0.0,8.31e-05,0.0,0.012718203999999999,0.0,8.31e-05,0.000332502,0.01837074,0.0,0.000249377,0.065752286,0.0,0.00241064,0.000914381,0.0,0.0,0.003408146,8.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31e-05,0.0,0.0,0.0,0.0
SAMEA3136740,0.0,0.0,6.38e-05,0.002615797,0.0,0.0,0.0032537959999999998,0.0007655989999999999,0.00829399,0.0001276,0.0,0.0031899959999999996,0.003891795,0.0015311979999999999,0.0014035979999999998,0.0,0.005741993000000001,0.0,0.0,6.38e-05,0.0,0.002424397,0.0,0.0,0.0002552,6.38e-05,6.38e-05,6.38e-05,0.013142784,0.0001276,0.0,0.006698992,0.0,0.010973587,0.0,0.0,0.0,0.0,0.00019140000000000002,0.0,0.0,0.0,6.38e-05,6.38e-05,0.0,0.00019140000000000002,0.0,0.001084599,0.0,0.00019140000000000002,0.0,0.0017863979999999998,0.034515759,0.010590786999999999,0.0,0.0001276,0.0,0.0002552,0.000319,0.0,0.0035727959999999996,0.043702948,0.030177363999999998,0.0,0.0,0.0,0.0,6.38e-05,0.0,0.0007017989999999999,0.002232997,0.0,0.0001276,0.0,0.0,0.004338395,0.019012377,0.0,0.0,0.0,0.009633788,0.005231594,0.001467398,0.001339798,0.010909786999999999,0.004019395,6.38e-05,0.0,6.38e-05,0.009314789,0.0,0.004274595,0.0,0.0,6.38e-05,0.0,0.029985964,0.002296797,0.0002552,0.0,0.001275998,0.0002552,0.000829399,6.38e-05,0.0,0.00019140000000000002,0.0,6.38e-05,0.000446599,0.0,0.0,0.0,0.005422993,0.0,0.0,0.0046573940000000005,6.38e-05,0.003317596,0.0,0.0001276,0.0017863979999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001084599,0.001084599,0.0,0.0,0.0,0.000829399,0.0,0.001339798,0.0,0.005678193000000001,0.001084599,0.0,0.0027433970000000003,0.0,0.0,0.0005741990000000001,0.0002552,0.053336735999999996,0.00019140000000000002,0.0,0.0,0.0,0.007655991,0.0001276,6.38e-05,0.0,0.0,6.38e-05,0.0,0.0,0.0,0.0002552,0.0,0.0001276,0.00019140000000000002,0.000510399,0.0,0.011802986000000001,0.0009569989999999999,0.0,0.003891795,0.0,6.38e-05,0.0,0.000319,0.0,6.38e-05,0.044085747,0.0,0.0031899959999999996,0.002870997,0.0009569989999999999,0.00019140000000000002,0.013780783000000001,6.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.012121985,0.0,0.0,0.0,0.0,0.0,0.0007017989999999999,0.0,0.0,0.0,0.0,0.0
SAMEA3136741,0.0,0.0,6.86e-05,0.00020580400000000002,0.0,0.0,0.00020580400000000002,6.86e-05,0.01289703,0.0,0.0,0.000137202,0.00020580400000000002,0.000137202,0.000137202,0.0,0.000274405,0.019208342,0.0,0.0,0.000617411,6.86e-05,0.0,6.86e-05,6.86e-05,0.0,0.0,0.0,0.00054881,0.0,0.0,0.003841668,0.0,0.043355972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022020992000000003,0.00109762,0.000274405,0.000137202,0.0037044659999999996,6.86e-05,0.0,0.0,0.000480209,0.003773067,0.000754613,0.0,0.00020580400000000002,6.86e-05,0.000137202,0.000686012,0.00020580400000000002,0.001372024,0.0063113119999999995,0.020991974,0.0,0.0,0.0030184540000000003,0.0,0.000137202,0.0,6.86e-05,0.006791521,0.0,0.0,0.0,0.000274405,0.0028812509999999996,0.047266240999999994,0.0,0.0,0.0,0.028263702999999998,0.031762365,0.016258488999999997,0.002058037,0.000617411,0.000274405,0.001303423,0.0,0.001783632,0.000891816,0.0,0.000480209,0.0,0.0,0.0,0.0,0.0015778279999999999,0.088907183,6.86e-05,0.0,6.86e-05,0.00020580400000000002,0.000137202,0.0,0.0,0.0,0.0,0.0,0.000137202,0.0,0.0,0.0,0.000480209,0.0,0.0,0.00020580400000000002,0.000823215,0.000343006,0.0,6.86e-05,0.00020580400000000002,6.86e-05,0.0,0.0,0.0,0.000137202,0.0,0.001372024,6.86e-05,0.013857447,0.0,0.0,0.0,0.019208342,0.0,0.00020580400000000002,0.0,0.007340330999999999,6.86e-05,0.0,0.017561913000000002,0.0,0.0,0.000754613,0.00054881,0.013445839,0.000891816,0.000137202,0.0,0.0,0.000480209,6.86e-05,0.002606846,0.0,0.0,6.86e-05,0.0,0.0,0.008300748,6.86e-05,0.0,0.0,0.000137202,0.000343006,0.0,0.000480209,0.0015778279999999999,0.00020580400000000002,0.00020580400000000002,0.0,0.045757014000000006,0.0,0.000891816,0.0,0.0,0.068944227,0.0,0.000343006,0.004184674,6.86e-05,0.0,0.0056253,0.000137202,0.0,0.0,0.0,0.0,0.0,0.0,0.000617411,0.0,0.001372024,0.0,0.0,0.0,6.86e-05,0.0,0.0,0.0,0.0,0.0
SAMEA3136742,0.0,0.0,5.94e-05,0.0,5.94e-05,0.0,0.000356168,0.0,0.109343464,0.0,0.0,5.94e-05,0.000237445,0.001246587,0.000178084,0.000237445,0.0,5.94e-05,0.0,0.0,0.001246587,0.009675887,0.003146147,5.94e-05,0.0,0.000118723,0.0,0.0,0.000771697,5.94e-05,0.0,0.0,0.0,0.04665796,0.0,0.0,0.0,0.0,5.94e-05,0.0,0.0,0.0,0.0,0.0,5.94e-05,0.000593613,0.000118723,0.0,0.0,5.94e-05,0.0,5.94e-05,0.000712335,0.0,0.0,5.94e-05,0.0008904189999999999,0.000178084,0.000237445,0.00041552900000000004,0.000296806,0.004986347,0.006826546,0.0,0.0,5.94e-05,0.0,0.000356168,5.94e-05,0.0,0.002552535,0.0,0.0,0.0,5.94e-05,0.000237445,5.94e-05,0.0,0.0,0.0,0.035319957,5.94e-05,0.00373976,0.0017214770000000001,0.000118723,0.0,0.000296806,0.0017214770000000001,0.011338003000000001,0.037872492,5.94e-05,0.011753531999999999,0.0,0.0,0.0,0.0,0.000118723,0.000178084,0.0,0.0,0.0,5.94e-05,0.0008904189999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002493173,5.94e-05,0.0,0.0,0.0,0.00094978,0.000534251,0.0,0.0,5.94e-05,0.0,0.0,0.0,0.0,0.0,5.94e-05,0.00094978,0.008429301,0.0,0.0,0.0,5.94e-05,0.0,0.0,0.0,0.0017214770000000001,0.0,0.0,0.04570818,0.0,0.0,0.001543393,0.001246587,0.008726107,0.000118723,0.0,5.94e-05,0.0,0.003027425,0.008726107,0.001424671,0.0,0.0,0.0,0.0,0.0,0.0017214770000000001,5.94e-05,0.0,0.0,0.000356168,0.000237445,0.0,0.0,5.94e-05,5.94e-05,0.0008310580000000001,0.0,0.056215125,0.0,0.000118723,0.0,5.94e-05,0.061142111,0.0,0.000118723,0.00605485,0.0,0.000771697,0.0026712570000000002,5.94e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000118723,0.0,0.000118723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA3136743,0.0,6.45e-05,0.0,6.45e-05,0.0,0.0,6.45e-05,0.0,0.000451205,0.0,0.0,6.45e-05,0.0,0.000451205,6.45e-05,0.0,0.0,0.000193374,0.0,0.0,6.45e-05,0.001160242,0.0,0.0,6.45e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021206652000000003,0.0,6.45e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45e-05,0.0,6.45e-05,6.45e-05,6.45e-05,0.0,0.0,0.0,6.45e-05,0.000193374,0.0,0.0,0.0,0.0,0.0,0.000128916,6.45e-05,0.000193374,0.0028361479999999997,0.000580121,0.0,0.0,0.003287353,0.0,6.45e-05,0.0,0.0,0.00032229,0.0,0.0,0.0,0.0,0.000773495,0.00554338,0.0014825320000000002,0.0,0.0,0.012698208,0.011537966,0.000193374,6.45e-05,0.000644579,0.006703623000000001,0.0,0.0,0.000128916,0.016178935,6.45e-05,0.001353616,0.0,0.0,6.45e-05,6.45e-05,0.000257832,0.004963259,0.0,0.0,0.0,0.0,0.000193374,6.45e-05,0.0,0.0,0.0,0.0,0.0,0.00032229,0.0,0.0,0.000644579,0.0,0.0,0.0,0.0,0.0,0.000193374,0.0,6.45e-05,0.0,0.0,0.0,0.0,0.00038674699999999995,0.0,0.0017403639999999999,0.0,0.0005156630000000001,0.0,0.000128916,0.0,0.001031327,0.0,0.00038674699999999995,0.0,0.010055434,0.00038674699999999995,0.0,0.016887972,6.45e-05,0.0,0.000193374,6.45e-05,0.000966869,0.000580121,0.0,0.0,0.000257832,0.001804821,6.45e-05,6.45e-05,0.0,6.45e-05,0.0,0.0,0.0,0.007154828,0.0,0.000128916,0.0,0.004512054000000001,0.000128916,0.0,6.45e-05,6.45e-05,0.0,0.000128916,0.0,0.000193374,0.0,0.000128916,0.0,0.0,0.105839887,0.0,6.45e-05,0.000644579,0.005994586,0.000128916,0.000257832,6.45e-05,0.0,0.0,0.0,0.000193374,0.0,0.0,0.0,0.0,0.0,0.002127111,0.0,0.000128916,0.0,0.000257832,0.0,0.0,0.0,0.0
SAMEA3136744,7.42e-05,0.0,0.0,7.42e-05,0.0,7.42e-05,7.42e-05,0.0,0.000371195,0.0,0.0,0.0,0.00014847799999999998,0.000519673,7.42e-05,0.0,7.42e-05,7.42e-05,0.0,7.42e-05,0.004305865,0.007498144,0.0,0.0,0.0,7.42e-05,0.0,0.0,7.42e-05,0.0,0.0,0.00014847799999999998,0.0,0.139569414,0.0,0.0,0.0,0.0,7.42e-05,0.0,0.0,0.0,7.42e-05,7.42e-05,0.0,0.003340757,0.0014847810000000001,0.0,0.0,7.42e-05,0.0,0.0,7.42e-05,0.00014847799999999998,0.0,0.000371195,0.004825538,0.000890869,0.015219005,0.00022271700000000002,0.00029695599999999997,0.006829993,0.003340757,0.0,7.42e-05,0.003563474,0.0,0.028953229,7.42e-05,0.0,0.001262064,0.0,0.0,0.0,7.42e-05,0.0047512990000000005,0.000519673,0.0,0.0,0.0,0.141870824,0.041573868,0.004305865,0.008017817,0.00014847799999999998,0.0,0.001187825,0.0,0.0,7.42e-05,7.42e-05,7.42e-05,0.0,0.0,0.0,0.0,0.00014847799999999998,0.134298441,0.0,0.0,0.0,0.0037861920000000003,0.000890869,0.0,0.0,0.0,0.0,0.0,7.42e-05,0.0,0.00022271700000000002,0.0,0.0,7.42e-05,0.0,0.0,0.0,7.42e-05,7.42e-05,0.0,0.0,0.00044543400000000003,0.0,0.0,0.0,0.017891611,0.0,0.014625093,7.42e-05,0.005716407,0.0,0.0,0.0,7.42e-05,0.0,0.0,0.0,0.030141054,0.0,7.42e-05,0.043281365999999995,0.0,0.0,7.42e-05,0.00044543400000000003,0.004008909000000001,0.000965108,0.0,0.0,0.0,7.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42e-05,0.002227171,7.42e-05,0.0,0.00014847799999999998,0.0,0.0,7.42e-05,7.42e-05,0.0,0.00014847799999999998,0.0,0.00014847799999999998,0.0,0.00074239,0.0,0.00022271700000000002,0.00029695599999999997,0.0,0.00014847799999999998,7.42e-05,0.001410542,0.0,7.42e-05,0.000519673,0.0,0.0,0.0,7.42e-05,0.0,0.0,0.0,0.0,7.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA3136745,0.0,0.0,0.0,8.94e-05,0.0,0.0,0.000178827,0.0,0.004828326,0.0,0.0,8.94e-05,0.0,0.0,0.000357654,0.0,0.0,0.000178827,0.0,0.0,0.000536481,0.000625894,0.000447067,0.0,0.000625894,0.000178827,0.0,0.000625894,0.000357654,0.0,0.0,0.0,0.0,0.000447067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008047210000000001,0.000983548,0.000625894,0.0,0.0,0.0,0.000178827,0.000178827,0.0,0.0,0.000357654,0.000625894,0.000447067,0.007600143,0.000625894,0.0020565089999999998,0.091917024,0.063215308,0.0,0.006080114,0.0,0.0,8.94e-05,0.0,0.0,0.001967096,0.0,0.0,0.0,0.0,0.000715308,8.94e-05,0.0,0.0,0.0,0.008404864,8.94e-05,0.001162375,0.005901288,0.006437768000000001,0.006706009000000001,0.0,0.0,8.94e-05,0.00026824,0.003397711,0.003308298,0.0,0.0,0.0,0.0,0.041934907,0.001251788,0.000178827,0.0,0.0,0.000357654,0.000357654,0.0,0.0,0.0,0.0,0.0,0.000715308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000178827,0.0,0.001698856,0.0,0.0,0.0,0.0,8.94e-05,0.0,8.94e-05,0.000447067,8.94e-05,0.0,8.94e-05,0.0,8.94e-05,0.0,0.0,0.0,8.94e-05,0.0,0.005901288,0.000178827,0.0,0.0,0.000715308,0.0,0.000625894,8.94e-05,8.94e-05,0.0,0.0,0.00026824,0.0,0.0008047210000000001,0.0,0.0,0.00026824,0.0,0.0,0.0,0.000715308,0.000178827,0.0,0.0,0.0,0.0,0.0,0.000357654,8.94e-05,0.00259299,0.0,8.94e-05,8.94e-05,0.0,0.0,0.0,0.024767525,0.0,0.001072961,0.000447067,0.0,0.0016094420000000002,0.000715308,0.000447067,0.0,0.0,0.0,0.005275393000000001,0.000625894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA3136746,0.00017596299999999998,0.0,5.870000000000001e-05,0.0,0.0,0.0,0.0008211630000000001,0.0,0.007155845,0.0,0.0,0.00017596299999999998,0.000586545,0.004105813,5.870000000000001e-05,0.0,0.0,0.02639451,0.0,0.0,0.002463488,0.00774239,0.0,0.000586545,0.000117309,5.870000000000001e-05,5.870000000000001e-05,0.0,0.0,0.0,0.0,0.001818288,0.0,0.011789548,0.000586545,0.0,0.0,0.0,0.0,0.000293272,0.0,5.870000000000001e-05,0.0007625080000000001,0.005337555999999999,0.00017596299999999998,5.870000000000001e-05,5.870000000000001e-05,0.0,0.0,5.870000000000001e-05,0.0,0.0,0.003519268,0.0,0.0,0.0,0.0,5.870000000000001e-05,5.870000000000001e-05,5.870000000000001e-05,0.00052789,0.006627955,0.006510646,0.0,0.005924101,0.002463488,0.0,0.0,0.00170098,0.0,0.00275676,0.0,0.00017596299999999998,0.0,0.0,0.000117309,0.011496275,0.004633703,0.0,0.0,0.001642325,0.005924101,0.0037538859999999997,0.000117309,0.0018769429999999998,0.029209923999999998,0.0,0.0,0.000351927,0.031966684,0.000293272,0.005982756,0.0,0.0,5.870000000000001e-05,0.000879817,0.016305942,0.026629128,0.01208282,0.0,0.000703854,0.0,5.870000000000001e-05,0.0007625080000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000879817,5.870000000000001e-05,0.0,0.0,5.870000000000001e-05,0.000703854,0.001818288,0.0,0.002170215,5.870000000000001e-05,0.0,0.0,0.0,0.0008211630000000001,5.870000000000001e-05,0.0037538859999999997,5.870000000000001e-05,0.001407707,0.0,0.0,0.0,0.001994252,0.0,5.870000000000001e-05,0.0,0.0037538859999999997,0.003871195,0.0,0.010381841,0.0,0.000703854,0.000410581,0.0,0.000234618,0.001583671,0.0,0.0,5.870000000000001e-05,0.01536747,0.001173089,0.0,0.0,0.0,0.0,0.0,0.00017596299999999998,0.003343305,0.000117309,5.870000000000001e-05,0.0,5.870000000000001e-05,0.0,0.00017596299999999998,0.0,0.006862573,0.0,0.001994252,0.0,0.0,0.0,0.004399085,0.0,0.0,0.060824682000000005,0.0,0.00052789,0.004692357,0.0034606140000000003,5.870000000000001e-05,0.001642325,0.0,0.0,0.0,0.00017596299999999998,0.0,0.0,0.0,0.0,0.0,0.000234618,0.0,0.0,0.0,0.0,0.000293272,0.0,0.0,0.0,0.0
SAMEA3136747,6.27e-05,0.0,0.0,6.27e-05,0.0,6.27e-05,6.27e-05,0.0,0.018506901,0.0,0.0,0.0,0.0,0.000627353,6.27e-05,0.0,0.0,0.00018820599999999998,0.0,0.00025094099999999997,0.00037641199999999996,0.0,0.0,0.00131744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27e-05,0.0,0.06806775400000001,0.0,6.27e-05,0.0,0.0,6.27e-05,0.000125471,0.0,0.0,0.000125471,0.004579674000000001,0.002948557,0.00025094099999999997,0.00018820599999999998,0.0,6.27e-05,0.0,0.0,0.0,6.27e-05,0.048431619,0.00018820599999999998,0.0,0.0,0.0,6.27e-05,0.0,0.000125471,0.00018820599999999998,6.27e-05,0.0,0.0,0.012484316,0.0,0.0,6.27e-05,6.27e-05,6.27e-05,0.0,0.0,0.0,0.000125471,6.27e-05,0.009159348000000001,0.0,0.0,0.0,0.0,0.008845671,0.00131744,0.000125471,6.27e-05,0.005771644,0.0,0.0,6.27e-05,0.039774153,0.0,6.27e-05,0.0,0.0,0.0,0.0,6.27e-05,6.27e-05,0.001568381,0.0,0.0,0.0,6.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002634881,0.0,0.000439147,0.0,0.003638645,0.0,0.0,0.0,0.000627353,0.0,6.27e-05,0.0,0.008720201,6.27e-05,0.0,0.059598494,0.0,0.0,0.0,0.0,0.0010037639999999999,0.0009410289999999999,0.0,0.0,6.27e-05,0.002446675,0.0,0.00025094099999999997,0.0,0.000125471,0.0,0.0,6.27e-05,0.000125471,6.27e-05,0.0,0.0,0.005708908,0.000627353,0.0,0.0,0.0,6.27e-05,0.0008155580000000001,0.0,0.0,0.000125471,0.005395232,0.0,6.27e-05,0.000125471,0.0,6.27e-05,0.0,0.0065872019999999995,0.000125471,0.00025094099999999997,6.27e-05,0.0,0.0,0.002885822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA3136748,0.0,0.0,0.0,0.0,0.0,8.66e-05,0.0067532469999999995,0.0,0.017748918,0.0,0.0,0.0018181820000000002,0.0010389610000000001,0.05411255400000001,0.0038095240000000003,0.0,0.0,0.034372294,0.0,0.00025974,8.66e-05,0.006493506,0.0,8.66e-05,0.0,0.00034632,0.00034632,8.66e-05,0.0,0.0,0.0,8.66e-05,8.66e-05,0.065108225,0.000519481,0.0,0.0,0.0,0.0,0.00017316,0.0,0.0,0.0,0.0009523810000000001,0.0,0.0,8.66e-05,8.66e-05,0.0,8.66e-05,0.0,0.000865801,0.001991342,8.66e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0032034629999999997,0.017748918,0.010649351000000001,0.0,0.004329004,0.00995671,0.0,0.0,0.00025974,0.00017316,0.006320346,0.0,0.0,0.0,0.0,8.66e-05,0.001471861,0.0,0.0,0.0,8.66e-05,0.036277056,0.0,0.000865801,8.66e-05,0.014112554,0.0,0.0,0.0,0.02025974,8.66e-05,8.66e-05,0.0,0.0,0.0,0.0,8.66e-05,0.003896104,0.004935065,0.0,0.0,0.0,0.006839827,0.0,0.0,0.000606061,0.0,0.0,0.0,0.0,8.66e-05,0.0,8.66e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009523810000000001,0.0,0.012294372,0.0,8.66e-05,0.0,0.0,0.0,0.00987013,0.0,0.000865801,0.0,0.002943723,0.0018181820000000002,0.0,0.011168831,0.0,0.0,0.0,0.0,0.00025974,0.0,0.0,0.0,0.00017316,0.012034632,0.0,0.0,0.0,0.028917749,0.0,0.0,8.66e-05,0.00025974,0.0,0.013939393999999999,0.0,0.0,0.00017316,0.00017316,0.0,0.0,8.66e-05,0.00034632,0.0,0.0,0.0,0.0035497840000000003,0.0,0.00017316,0.00025974,0.0,0.0,0.0,0.0041558440000000006,0.0,0.0,0.0,0.0,0.0,0.0,8.66e-05,0.0,0.0,8.66e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
